Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
276,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,21 Sep 2020
277,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,22 Sep 2020
278,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,23 Dec 2017
279,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,24 Jan 2018
280,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,25 Apr 2018
281,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,25 Sep 2020
282,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,26 Apr 2018
283,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,26 Jun 2020
284,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,26 Sep 2020
285,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,27 Feb 2018
286,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,27 Jun 2020
287,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,28 Apr 2018
288,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,28 Aug 2020
289,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,28 Jun 2021
290,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,28 Oct 2020
291,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,29 Sep 2020
292,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,30 Jan 2018
293,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4250,30 Sep 2020
294,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4300,27 Feb 2017
295,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4500,23 Mar 2017
296,Sangli,Sangli,Rice,Other,FAQ,2000,6500,4800,06 Mar 2017
297,Sangli,Sangli,Rice,Other,FAQ,2000,6700,4350,19 Jun 2020
298,Sangli,Sangli,Rice,Other,FAQ,2000,6800,4400,04 Feb 2021
299,Sangli,Sangli,Rice,Other,FAQ,2000,6800,4400,09 Nov 2020
300,Sangli,Sangli,Rice,Other,FAQ,2000,6800,4400,11 Nov 2021
301,Sangli,Sangli,Rice,Other,FAQ,2000,6800,4400,28 Jul 2021
302,Sangli,Sangli,Rice,Other,FAQ,2000,6800,4400,28 Sep 2020
303,Sangli,Sangli,Rice,Other,FAQ,2000,6800,5200,10 Apr 2017
304,Sangli,Sangli,Rice,Other,FAQ,2000,6900,4450,11 Sep 2020
305,Sangli,Sangli,Rice,Other,FAQ,2000,6900,4450,15 Sep 2020
306,Sangli,Sangli,Rice,Other,FAQ,2000,7100,4550,10 Sep 2020
307,Sangli,Sangli,Rice,Other,FAQ,2100,5500,4500,11 Nov 2016
308,Sangli,Sangli,Rice,Other,FAQ,2100,5500,4500,17 Aug 2016
309,Sangli,Sangli,Rice,Other,FAQ,2100,5800,4300,10 Dec 2016
310,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,04 Jan 2020
311,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,08 Feb 2021
312,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,10 Feb 2021
313,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,13 Aug 2020
314,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,16 Apr 2022
315,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,17 Mar 2018
316,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,17 Sep 2019
317,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,18 Aug 2020
318,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,19 Aug 2020
319,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,20 Aug 2020
320,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4050,26 Aug 2017
321,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4350,13 Dec 2016
322,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4500,02 Feb 2017
323,Sangli,Sangli,Rice,Other,FAQ,2100,6000,4500,15 Oct 2016
