Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
3242,Ahmednagar,Shevgaon,Maize,Yellow,FAQ,1750,1750,1750,2021-09-14
129,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1751,1751,1751,2021-09-15
1390,Ahmednagar,Kopargaon,Maize,Other,FAQ,1500,1999,1884,2021-09-18
3118,Ahmednagar,Sangamner,Maize,Other,FAQ,1839,1839,1839,2021-09-20
1345,Ahmednagar,Kopargaon,Maize,Other,FAQ,1301,1301,1301,2021-09-21
1717,Ahmednagar,Kopargaon,Maize,Other,FAQ,1991,1991,1991,2021-09-22
3656,Ahmednagar,Shrirampur,Maize,Other,FAQ,1500,1500,1500,2021-09-23
125,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1725,1800,1763,2021-09-24
1400,Ahmednagar,Kopargaon,Maize,Other,FAQ,1516,1821,1700,2021-09-25
2039,Ahmednagar,Kopargaon,Maize,Yellow,FAQ,1200,1800,1650,2021-09-27
46,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1400,1975,1687,2021-09-28
2857,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,1100,1625,1400,2021-09-29
1347,Ahmednagar,Kopargaon,Maize,Other,FAQ,1350,1561,1400,2021-10-01
2924,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,1700,1700,1700,2021-10-02
3315,Ahmednagar,Shrigonda,Maize,Other,FAQ,1850,1950,1900,2021-10-04
105,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1700,1700,1700,2021-10-05
1335,Ahmednagar,Kopargaon,Maize,Other,FAQ,1300,1630,1461,2021-10-06
1314,Ahmednagar,Kopargaon,Maize,Other,FAQ,1220,1658,1401,2021-10-07
166,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1900,2000,1950,2021-10-08
3618,Ahmednagar,Shrirampur,Maize,Other,FAQ,1025,1025,1025,2021-10-09
1286,Ahmednagar,Kopargaon,Maize,Other,FAQ,1100,1600,1490,2021-10-11
41,Ahmednagar,Ahmednagar,Maize,Other,FAQ,1400,1725,1562,2021-10-12
1265,Ahmednagar,Kopargaon,Maize,Other,FAQ,700,1314,1251,2021-10-13
1276,Ahmednagar,Kopargaon,Maize,Other,FAQ,1000,1717,1251,2021-10-14
1269,Ahmednagar,Kopargaon,Maize,Other,FAQ,1000,1362,1231,2021-10-15
1267,Ahmednagar,Kopargaon,Maize,Other,FAQ,901,1200,1199,2021-10-16
1298,Ahmednagar,Kopargaon,Maize,Other,FAQ,1121,1351,1321,2021-10-17
1300,Ahmednagar,Kopargaon,Maize,Other,FAQ,1141,1669,1500,2021-10-18
1282,Ahmednagar,Kopargaon,Maize,Other,FAQ,1100,1420,1350,2021-10-19
2872,Ahmednagar,Rahuri(Vambori),Maize,Other,FAQ,1400,1400,1400,2021-10-20
