,Sl_no,District Name,Market Name,Commodity,Variety,Grade,Min_Price,Max Price (Rs./Quintal),Modal_Price,Price_Date
787,788,Pune,Junnar(Narayangaon),Onion,Other,FAQ,1000,4000,2500,2025-01-04
6053,6054,Pune,Khed(Chakan),Onion,Other,FAQ,2000,2700,2300,2025-01-05
1068,1069,Pune,Pune(Khadiki),Onion,Local,FAQ,1000,2600,1300,2025-01-06
10378,10379,Pune,Pune(Khadiki),Onion,Local,FAQ,1300,2700,2000,2025-01-07
64,65,Pune,Baramati,Onion,Red,FAQ,1000,3400,2500,2025-01-08
1307,1308,Pune,Junnar(Otur),Onion,Other,FAQ,2000,3200,2600,2025-01-09
7047,7048,Pune,Junnar(Narayangaon),Onion,Other,FAQ,500,2800,1600,2025-01-10
3489,3490,Pune,Pune(Khadiki),Onion,Local,FAQ,1400,2700,2050,2025-01-11
2155,2156,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,3010,2000,2025-01-12
860,861,Pune,Pune,Onion,Local,FAQ,1400,2500,2050,2025-01-13
8492,8493,Pune,Pune(Pimpri),Onion,Local,FAQ,1000,2800,1400,2025-01-14
3224,3225,Pune,Pune(Pimpri),Onion,Local,FAQ,1000,2500,1750,2025-01-15
4214,4215,Pune,Junnar(Narayangaon),Onion,Other,FAQ,2200,2500,2500,2025-01-16
3829,3830,Pune,Junnar(Alephata),Onion,Other,FAQ,1000,3300,2200,2025-01-17
2974,2975,Pune,Pune(Manjri),Onion,Local,FAQ,2200,3100,2800,2025-01-18
1312,1313,Pune,Junnar(Otur),Onion,Red,FAQ,1000,3310,2600,2025-01-19
11225,11226,Pune,Pune(Pimpri),Onion,Local,FAQ,1200,2500,1850,2025-01-20
2826,2827,Pune,Pune(Manjri),Onion,Local,FAQ,1700,2600,2200,2025-01-21
10307,10308,Pune,Pune,Onion,Local,FAQ,1400,3200,2300,2025-01-22
8794,8795,Pune,Manchar,Onion,Other,FAQ,1500,3000,2300,2025-01-23
4766,4767,Pune,Pune,Onion,Local,FAQ,1600,3200,2400,2025-01-24
9713,9714,Pune,Pune(Khadiki),Onion,Local,Local,1300,2200,1750,2025-01-25
1853,1854,Pune,Pune(Pimpri),Onion,Local,FAQ,1000,2500,1750,2025-01-26
2849,2850,Pune,Pune(Khadiki),Onion,Local,Local,1400,2100,1850,2025-01-27
5177,5178,Pune,Khed(Chakan),Onion,Other,Local,2000,3000,2500,2025-01-28
10856,10857,Pune,Pune(Manjri),Onion,Local,Local,2600,3300,3100,2025-01-29
7275,7276,Pune,Manchar,Onion,Other,Local,2700,2850,2775,2025-01-30
10440,10441,Pune,Pune(Manjri),Onion,Local,Local,2600,3300,2800,2025-01-31
9327,9328,Pune,Pune(Khadiki),Onion,Local,Local,1400,2200,1800,2025-02-01
4067,4068,Pune,Khed(Chakan),Onion,Other,Local,2000,2500,2200,2025-02-02
1911,1912,Pune,Pune(Pimpri),Onion,Local,Local,2900,2900,2900,2025-02-03
642,643,Pune,Junnar(Alephata),Onion,Other,Local,1100,3310,2200,2025-02-04
6594,6595,Pune,Pune(Manjri),Onion,Local,Local,2200,2600,2400,2025-02-05
7276,7277,Pune,Manchar,Onion,Other,Local,2700,3510,3105,2025-02-06
8860,8861,Pune,Pune,Onion,Local,Local,1400,2800,2100,2025-02-07
6514,6515,Pune,Baramati,Onion,Red,Local,1000,3100,2400,2025-02-08
5816,5817,Pune,Junnar(Otur),Onion,Red,Local,2000,3250,2800,2025-02-09
6237,6238,Pune,Pune,Onion,Local,Local,1500,3000,2250,2025-02-13
4070,4071,Pune,Khed(Chakan),Onion,Other,Local,2000,3000,2500,2025-02-14
2723,2724,Pune,Pune(Khadiki),Onion,Local,Local,1000,1900,1450,2025-02-15
582,583,Pune,Khed(Chakan),Onion,Other,Local,2000,3200,2600,2025-02-16
11194,11195,Pune,Pune(Moshi),Onion,Local,Local,1000,3000,2000,2025-02-17
3851,3852,Pune,Junnar(Alephata),Onion,Other,Local,1000,3400,2700,2025-02-18
8051,8052,Pune,Pune,Onion,Local,Local,1400,2800,2100,2025-02-19
5004,5005,Pune,Pune(Manjri),Onion,Local,Local,2600,2800,2700,2025-02-20
8172,8173,Pune,Pune(Moshi),Onion,Local,Local,500,2500,1500,2025-02-21
2099,2100,Pune,Junnar(Narayangaon),Onion,Other,Local,2000,2500,2300,2025-02-22
6099,6100,Pune,Manchar,Onion,Other,Local,2200,2700,2450,2025-02-23
10430,10431,Pune,Pune(Pimpri),Onion,Local,Local,2100,2100,2100,2025-02-24
6306,6307,Pune,Pune,Onion,Local,Local,1400,2600,2000,2025-02-25
68,69,Pune,Baramati,Onion,Red,Local,700,2500,2000,2025-02-26
7667,7668,Pune,Pune(Manjri),Onion,Local,Local,2200,2800,2600,2025-02-27
9326,9327,Pune,Pune(Khadiki),Onion,Local,Local,1300,2300,1800,2025-02-28
10225,10226,Pune,Pune(Pimpri),Onion,Local,Local,2200,2400,2300,2025-03-01
5088,5089,Pune,Junnar(Narayangaon),Onion,Other,Local,1700,2510,2000,2025-03-02
3199,3200,Pune,Pune(Moshi),Onion,Local,Local,700,2200,1450,2025-03-03
989,990,Pune,Pune,Onion,Local,Local,1300,2600,1950,2025-03-04
2588,2589,Pune,Pune,Onion,Local,Local,1400,2600,2000,2025-03-05
2792,2793,Pune,Pune(Khadiki),Onion,Local,Local,1200,2400,1800,2025-03-06
6660,6661,Pune,Junnar(Otur),Onion,Local,Local,500,2500,2000,2025-03-07
11193,11194,Pune,Pune(Moshi),Onion,Local,Local,700,2500,1600,2025-03-08
5176,5177,Pune,Khed(Chakan),Onion,Other,Local,1500,2000,1750,2025-03-09
506,507,Pune,Khed(Chakan),Onion,Other,Local,1800,2300,2200,2025-03-10
6098,6099,Pune,Manchar,Onion,Other,Local,1300,1800,1550,2025-03-11
6890,6891,Pune,Baramati,Onion,Red,Local,400,1600,1200,2025-03-12
3499,3500,Pune,Pune(Khadiki),Onion,Local,Local,1300,2200,1750,2025-03-13
10192,10193,Pune,Pune(Manjri),Onion,Local,Local,1600,2000,1800,2025-03-14
9246,9247,Pune,Pune(Moshi),Onion,Local,Local,500,1800,1150,2025-03-15
5399,5400,Pune,Junnar,Onion,Other,Local,800,2000,1500,2025-03-16
10289,10290,Pune,Pune(Pimpri),Onion,Local,Local,1000,1700,1350,2025-03-17
6032,6033,Pune,Manchar,Onion,Other,Local,1300,1850,1600,2025-03-18
4473,4474,Pune,Khed(Chakan),Onion,Other,Local,1000,1800,1500,2025-03-19
3423,3424,Pune,Pune,Onion,Local,Local,700,1700,1200,2025-03-20
7357,7358,Pune,Pune,Onion,Local,Local,700,1700,1200,2025-03-21
5922,5923,Pune,Khed(Chakan),Onion,Other,Local,1000,1600,1400,2025-03-22
241,242,Pune,Junnar(Narayangaon),Onion,Other,Local,1400,1800,1650,2025-03-23
6305,6306,Pune,Pune,Onion,Local,Local,700,1700,1200,2025-03-24
910,911,Pune,Pune,Onion,Local,Local,900,1900,1400,2025-03-25
791,792,Pune,Junnar(Narayangaon),Onion,Other,Local,550,1800,1300,2025-03-26
6033,6034,Pune,Manchar,Onion,Other,Local,1350,1800,1600,2025-03-27
10425,10426,Pune,Pune(Pimpri),Onion,Local,Local,1300,1700,1500,2025-03-28
3036,3037,Pune,Pune(Moshi),Onion,Local,Local,600,1400,1000,2025-03-29
4314,4315,Pune,Pune,Onion,Local,Local,800,1800,1300,2025-03-30
3425,3426,Pune,Pune,Onion,Local,Local,800,1800,1300,2025-03-31
6629,6630,Pune,Junnar(Alephata),Onion,Other,Local,1000,1910,1550,2025-04-01
1737,1738,Pune,Pune(Manjri),Onion,Local,Local,1500,2400,2000,2025-04-02
4517,4518,Pune,Manchar,Onion,Other,Local,1400,1700,1600,2025-04-03
3580,3581,Pune,Pune(Manjri),Onion,Local,Local,800,1500,1300,2025-04-04
9007,9008,Pune,Pune(Khadiki),Onion,Local,Local,1000,1600,1300,2025-04-05
5611,5612,Pune,Pune(Pimpri),Onion,Local,Local,900,1700,1300,2025-04-06
2790,2791,Pune,Pune(Khadiki),Onion,Local,Local,1000,1600,1300,2025-04-07
10848,10849,Pune,Pune(Manjri),Onion,Local,Local,1300,1700,1500,2025-04-08
9324,9325,Pune,Pune(Khadiki),Onion,Local,Local,1000,1700,1350,2025-04-09
7063,7064,Pune,Junnar(Narayangaon),Onion,Other,Local,400,1700,1300,2025-04-10
6658,6659,Pune,Junnar(Narayangaon),Onion,Other,Local,600,1500,1000,2025-04-11
6591,6592,Pune,Pune(Manjri),Onion,Local,Local,800,1700,1300,2025-04-12
8596,8597,Pune,Pune(Pimpri),Onion,Local,Local,800,1600,1200,2025-04-13
1574,1575,Pune,Pune,Onion,Local,Local,600,1400,1000,2025-04-14
